dataset_index,cube,geo_group,season,donor_index,donor_cube,suffix_horizon,state_A_B_l1,state_A_donor_l1,n_valid,target_sum,target_sum_sq,D20_sse,D20_sum_abs,A_sse,A_sum_abs,B_sse,B_sum_abs,donor_sse,donor_sum_abs,A_B_output_mae,A_D20_output_mae,B_D20_output_mae,donor_A_output_mae
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,2,0.1753910779953003,0.741974413394928,12580,3531.86962890625,1271.23828125,361.6123962402344,1763.0177001953125,370.0084228515625,1780.0494384765625,377.7655334472656,1802.239013671875,413.55657958984375,1874.968994140625,0.003298965748399496,0.006534474436193705,0.007462190464138985,0.02090216428041458
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,3,0.1753910779953003,0.741974413394928,12580,3410.635498046875,1197.3922119140625,373.16796875,1789.9052734375,387.22918701171875,1821.927001953125,394.2479248046875,1841.2491455078125,450.919189453125,1963.8291015625,0.003085233038291335,0.006862268783152103,0.008108233101665974,0.023692671209573746
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,4,0.1753910779953003,0.741974413394928,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,5,0.1753910779953003,0.741974413394928,9903,2458.682373046875,792.383544921875,286.43804931640625,1415.619384765625,298.76531982421875,1443.546875,301.2252197265625,1449.5859375,373.02496337890625,1613.290283203125,0.002486184472218156,0.00633146520704031,0.0073287347331643105,0.028772825375199318
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,6,0.1753910779953003,0.741974413394928,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,7,0.1753910779953003,0.741974413394928,3701,1213.687744140625,472.4229736328125,63.933067321777344,381.752197265625,69.46473693847656,396.8503723144531,69.5232162475586,397.1585693359375,80.65400695800781,424.9189758300781,0.0027053277008235455,0.011703521944582462,0.012666692025959492,0.024043500423431396
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,8,0.1753910779953003,0.741974413394928,7829,2265.8037109375,823.314453125,185.63558959960938,933.7349853515625,204.14193725585938,982.4046020507812,203.5303955078125,981.1915893554688,250.2219696044922,1091.9730224609375,0.0025537004694342613,0.012110973708331585,0.012005659751594067,0.03108639270067215
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,9,0.1753910779953003,0.741974413394928,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
282,minicube_142_33SXD_39.00_16.86,33SXD,2018-05,281,minicube_141_33SXD_39.18_17.10,10,0.1753910779953003,0.741974413394928,9490,3121.149169921875,1347.0960693359375,431.7133483886719,1666.9698486328125,457.8465270996094,1710.8980712890625,459.9964294433594,1715.880859375,485.4583740234375,1750.8974609375,0.0027386711444705725,0.01002580113708973,0.011169178411364555,0.020256660878658295
283,minicube_143_33TUN_47.78_12.36,33TUN,2018-05,318,minicube_175_33UXQ_48.88_16.99,1,0.16701646149158478,0.8237483501434326,16134,13144.4140625,10785.0859375,66.66043090820312,629.3690185546875,87.93991088867188,778.5968017578125,83.78753662109375,722.1578979492188,121.74504089355469,1124.83642578125,0.00862570758908987,0.01861211471259594,0.011448348872363567,0.0344427190721035
