split,dataset_index,cube,season,suffix_horizon,geo_group,n_valid,c1_A_B_output_mae,fsr_A_B_output_mae,delta_fsr_minus_c1
ood_s,2884,minicube_325_48.25_20.05,MAM17,4,lat=48.25_lon=20.05,16198,0.0027056133840233088,0.002818100620061159,0.00011248723603785038
ood_s,2884,minicube_325_48.25_20.05,MAM17,6,lat=48.25_lon=20.05,4699,0.002975441049784422,0.0029715148266404867,-3.9262231439352036e-06
ood_s,2885,minicube_326_48.25_20.55,MAM17,10,lat=48.25_lon=20.55,14232,0.003697172272950411,0.013297036290168762,0.0095998640172183514
ood_s,2885,minicube_326_48.25_20.55,MAM17,2,lat=48.25_lon=20.55,14169,0.0028660185635089874,0.0028982264921069145,3.2207928597927094e-05
ood_s,2885,minicube_326_48.25_20.55,MAM17,3,lat=48.25_lon=20.55,158,0.002675947966054082,0.0026960251852869987,2.0077219232916832e-05
ood_s,2885,minicube_326_48.25_20.55,MAM17,4,lat=48.25_lon=20.55,5418,0.0028959750197827816,0.0027593206614255905,-0.00013665435835719109
ood_s,2885,minicube_326_48.25_20.55,MAM17,6,lat=48.25_lon=20.55,14224,0.003092141356319189,0.0029476957861334085,-0.00014444557018578053
ood_s,2886,minicube_327_48.25_22.55,MAM17,3,lat=48.25_lon=22.55,16283,0.006973887328058481,0.002311462303623557,-0.0046624250244349241
ood_s,2886,minicube_327_48.25_22.55,MAM17,5,lat=48.25_lon=22.55,163,0.006702133920043707,0.002246046671643853,-0.0044560872483998537
ood_s,2886,minicube_327_48.25_22.55,MAM17,7,lat=48.25_lon=22.55,14280,0.007406427524983883,0.0023296810686588287,-0.0050767464563250542
ood_s,2886,minicube_327_48.25_22.55,MAM17,9,lat=48.25_lon=22.55,3379,0.005301191005855799,0.005318809300661087,1.7618294805288315e-05
ood_s,2887,minicube_328_48.75_-3.25,MAM17,2,lat=48.75_lon=-3.25,351,0.0030265534296631813,0.0030521985609084368,2.564513124525547e-05
ood_s,2887,minicube_328_48.75_-3.25,MAM17,4,lat=48.75_lon=-3.25,29,0.001228258479386568,0.0019380573648959398,0.00070979888550937176
ood_s,2887,minicube_328_48.75_-3.25,MAM17,6,lat=48.75_lon=-3.25,25,0.001298906747251749,0.0021462952718138695,0.00084738852456212044
ood_s,2887,minicube_328_48.75_-3.25,MAM17,8,lat=48.75_lon=-3.25,2779,0.0020296431612223387,0.0028783150482922792,0.00084867188706994057
ood_s,2888,minicube_329_48.75_-1.25,MAM17,10,lat=48.75_lon=-1.25,9049,0.014740374870598316,0.003544704057276249,-0.011195670813322067
ood_s,2888,minicube_329_48.75_-1.25,MAM17,2,lat=48.75_lon=-1.25,425,0.013074127025902271,0.0015766796423122287,-0.011497447383590043
ood_s,2888,minicube_329_48.75_-1.25,MAM17,4,lat=48.75_lon=-1.25,16064,0.008877826854586601,0.0029530597385019064,-0.0059247671160846949
ood_s,2889,minicube_32_37.75_22.05,MAM17,2,lat=37.75_lon=22.05,1,0.00360184907913208,0.0009375810623168945,-0.0026642680168151855
ood_s,2889,minicube_32_37.75_22.05,MAM17,6,lat=37.75_lon=22.05,16372,0.004725907929241657,0.0028115028981119394,-0.0019144050311297178
ood_s,289,minicube_360_49.25_-1.25,JAS17,10,lat=49.25_lon=-1.25,45,0.003681443864479661,0.004043118096888065,0.00036167423240840435
ood_s,289,minicube_360_49.25_-1.25,JAS17,2,lat=49.25_lon=-1.25,2302,0.0023688063956797123,0.006242338102310896,0.0038735317066311836
ood_s,289,minicube_360_49.25_-1.25,JAS17,3,lat=49.25_lon=-1.25,2092,0.002275903709232807,0.006225104443728924,0.0039492007344961166
ood_s,289,minicube_360_49.25_-1.25,JAS17,5,lat=49.25_lon=-1.25,3498,0.003153441706672311,0.00364559143781662,0.00049214973114430904
ood_s,289,minicube_360_49.25_-1.25,JAS17,6,lat=49.25_lon=-1.25,1076,0.0034477824810892344,0.0039656334556639194,0.0005178509745746851
ood_s,289,minicube_360_49.25_-1.25,JAS17,7,lat=49.25_lon=-1.25,10343,0.002962050260975957,0.0035564773716032505,0.00059442711062729359
ood_s,2890,minicube_330_48.75_2.05,MAM17,10,lat=48.75_lon=2.05,1571,0.00688133342191577,0.007228830363601446,0.00034749694168567657
ood_s,2890,minicube_330_48.75_2.05,MAM17,2,lat=48.75_lon=2.05,182,0.010289305821061134,0.007477545645087957,-0.002811760175973177
ood_s,2890,minicube_330_48.75_2.05,MAM17,6,lat=48.75_lon=2.05,344,0.010430922731757164,0.007596505805850029,-0.002834416925907135
ood_s,2890,minicube_330_48.75_2.05,MAM17,8,lat=48.75_lon=2.05,2909,0.009297767654061317,0.007301576901227236,-0.0019961907528340816
ood_s,2891,minicube_331_48.75_2.55,MAM17,6,lat=48.75_lon=2.55,6357,0.008870517835021019,0.0066583044826984406,-0.0022122133523225784
ood_s,2891,minicube_331_48.75_2.55,MAM17,8,lat=48.75_lon=2.55,6352,0.009595741517841816,0.00686014024540782,-0.0027356012724339962
ood_s,2892,minicube_332_48.75_3.05,MAM17,10,lat=48.75_lon=3.05,5304,0.00612609600648284,0.004717253148555756,-0.001408842857927084
ood_s,2892,minicube_332_48.75_3.05,MAM17,8,lat=48.75_lon=3.05,15173,0.007911212742328644,0.003800387028604746,-0.0041108257137238979
ood_s,2893,minicube_333_48.75_3.55,MAM17,10,lat=48.75_lon=3.55,29,0.01334349624812603,0.00827990286052227,-0.0050635933876037598
ood_s,2893,minicube_333_48.75_3.55,MAM17,2,lat=48.75_lon=3.55,713,0.015011202543973923,0.008265758864581585,-0.0067454436793923378
ood_s,2893,minicube_333_48.75_3.55,MAM17,6,lat=48.75_lon=3.55,15439,0.014003407210111618,0.011567513458430767,-0.002435893751680851
ood_s,2893,minicube_333_48.75_3.55,MAM17,8,lat=48.75_lon=3.55,15434,0.014915688894689083,0.008653621189296246,-0.0062620677053928375
ood_s,2894,minicube_334_48.75_6.55,MAM17,1,lat=48.75_lon=6.55,16295,0.004203908611088991,0.006648000795394182,0.002444092184305191
ood_s,2894,minicube_334_48.75_6.55,MAM17,3,lat=48.75_lon=6.55,16294,0.004940833896398544,0.006744794547557831,0.0018039606511592865
ood_s,2894,minicube_334_48.75_6.55,MAM17,5,lat=48.75_lon=6.55,16294,0.0061436789110302925,0.007557029835879803,0.0014133509248495102
ood_s,2894,minicube_334_48.75_6.55,MAM17,9,lat=48.75_lon=6.55,9007,0.005685887299478054,0.00848259124904871,0.0027967039495706558
ood_s,2895,minicube_335_48.75_7.05,MAM17,1,lat=48.75_lon=7.05,11523,0.006822661031037569,0.0026884053368121386,-0.0041342556942254305
ood_s,2895,minicube_335_48.75_7.05,MAM17,3,lat=48.75_lon=7.05,11632,0.0071335346437990665,0.0026694731786847115,-0.0044640614651143551
ood_s,2895,minicube_335_48.75_7.05,MAM17,5,lat=48.75_lon=7.05,11622,0.004923088476061821,0.0023191377986222506,-0.0026039506774395704
ood_s,2895,minicube_335_48.75_7.05,MAM17,9,lat=48.75_lon=7.05,1433,0.00903031975030899,0.002000060398131609,-0.0070302593521773815
ood_s,2896,minicube_336_48.75_7.55,MAM17,1,lat=48.75_lon=7.55,9401,0.004999219905585051,0.002064355416223407,-0.0029348644893616438
ood_s,2896,minicube_336_48.75_7.55,MAM17,3,lat=48.75_lon=7.55,13452,0.0047540622763335705,0.002062327926978469,-0.0026917343493551016
ood_s,2896,minicube_336_48.75_7.55,MAM17,5,lat=48.75_lon=7.55,13458,0.002673801500350237,0.0029485321138054132,0.00027473061345517635
ood_s,2896,minicube_336_48.75_7.55,MAM17,9,lat=48.75_lon=7.55,134,0.0016676256200298667,0.01505305990576744,0.013385434285737574
ood_s,2897,minicube_337_48.75_8.05,MAM17,1,lat=48.75_lon=8.05,7557,0.007668016012758017,0.002639439655467868,-0.0050285763572901487
ood_s,2897,minicube_337_48.75_8.05,MAM17,3,lat=48.75_lon=8.05,14203,0.007660501636564732,0.0026695977430790663,-0.0049909038934856653
ood_s,2897,minicube_337_48.75_8.05,MAM17,5,lat=48.75_lon=8.05,14204,0.00543556222692132,0.0022052403073757887,-0.0032303219195455313
ood_s,2897,minicube_337_48.75_8.05,MAM17,9,lat=48.75_lon=8.05,14200,0.00794061366468668,0.0021619258914142847,-0.0057786877732723951
ood_s,2898,minicube_338_48.75_8.55,MAM17,1,lat=48.75_lon=8.55,401,0.007128977216780186,0.00290745054371655,-0.0042215266730636358
ood_s,2898,minicube_338_48.75_8.55,MAM17,3,lat=48.75_lon=8.55,15612,0.0057573444209992886,0.0028323838487267494,-0.0029249605722725391
ood_s,2898,minicube_338_48.75_8.55,MAM17,5,lat=48.75_lon=8.55,15612,0.0038931656163185835,0.0026429209392517805,-0.001250244677066803
ood_s,2898,minicube_338_48.75_8.55,MAM17,9,lat=48.75_lon=8.55,12690,0.009895078837871552,0.002554334932938218,-0.0073407439049333334
ood_s,2899,minicube_339_48.75_11.05,MAM17,1,lat=48.75_lon=11.05,14869,0.005639980547130108,0.00392566854134202,-0.0017143120057880878
ood_s,2899,minicube_339_48.75_11.05,MAM17,5,lat=48.75_lon=11.05,2755,0.0029133977368474007,0.0031808146741241217,0.000267416937276721
ood_s,2899,minicube_339_48.75_11.05,MAM17,9,lat=48.75_lon=11.05,8475,0.009642491117119789,0.004427559673786163,-0.0052149314433336258
ood_s,29,minicube_126_43.25_-3.25,JAS17,1,lat=43.25_lon=-3.25,16232,0.007620399817824364,0.005995505023747683,-0.0016248947940766811
ood_s,29,minicube_126_43.25_-3.25,JAS17,2,lat=43.25_lon=-3.25,10415,0.008598778396844864,0.007794993929564953,-0.00080378446727991104
ood_s,29,minicube_126_43.25_-3.25,JAS17,3,lat=43.25_lon=-3.25,3133,0.011117341928184032,0.010627257637679577,-0.00049008429050445557
ood_s,29,minicube_126_43.25_-3.25,JAS17,6,lat=43.25_lon=-3.25,33,0.007893048226833344,0.006638209335505962,-0.0012548388913273811
ood_s,29,minicube_126_43.25_-3.25,JAS17,7,lat=43.25_lon=-3.25,12099,0.00907980091869831,0.01300100702792406,0.00392120610922575
ood_s,29,minicube_126_43.25_-3.25,JAS17,8,lat=43.25_lon=-3.25,771,0.009067504666745663,0.011764934286475182,0.0026974296197295189
ood_s,29,minicube_126_43.25_-3.25,JAS17,9,lat=43.25_lon=-3.25,16340,0.008440324105322361,0.011588633991777897,0.0031483098864555359
ood_s,290,minicube_361_49.25_-0.75,JAS17,2,lat=49.25_lon=-0.75,16246,0.010275550186634064,0.005315305199474096,-0.0049602449871599674
ood_s,290,minicube_361_49.25_-0.75,JAS17,5,lat=49.25_lon=-0.75,12818,0.009319468401372433,0.00421974016353488,-0.005099728237837553
ood_s,290,minicube_361_49.25_-0.75,JAS17,6,lat=49.25_lon=-0.75,8439,0.00782895926386118,0.0039056704845279455,-0.0039232887793332338
ood_s,290,minicube_361_49.25_-0.75,JAS17,7,lat=49.25_lon=-0.75,541,0.00753989489749074,0.003359598107635975,-0.0041802967898547649
ood_s,2900,minicube_33_38.25_-8.75,MAM17,10,lat=38.25_lon=-8.75,11473,0.0028548818081617355,0.002523179166018963,-0.00033170264214277267
ood_s,2900,minicube_33_38.25_-8.75,MAM17,8,lat=38.25_lon=-8.75,16374,0.002580491127446294,0.002467221114784479,-0.00011327001266181469
ood_s,2901,minicube_340_48.75_11.55,MAM17,1,lat=48.75_lon=11.55,10517,0.006197592243552208,0.0028386686462908983,-0.0033589235972613096
ood_s,2901,minicube_340_48.75_11.55,MAM17,3,lat=48.75_lon=11.55,869,0.0037903671618551016,0.002908718539401889,-0.00088164862245321274
ood_s,2901,minicube_340_48.75_11.55,MAM17,5,lat=48.75_lon=11.55,50,0.003710187040269375,0.003976495936512947,0.00026630889624357224
ood_s,2901,minicube_340_48.75_11.55,MAM17,9,lat=48.75_lon=11.55,11955,0.00842494610697031,0.005787326488643885,-0.0026376196183264256
ood_s,2902,minicube_341_48.75_12.05,MAM17,1,lat=48.75_lon=12.05,16252,0.00793432630598545,0.0020941346883773804,-0.0058401916176080704
ood_s,2902,minicube_341_48.75_12.05,MAM17,3,lat=48.75_lon=12.05,182,0.004882939159870148,0.0019210407044738531,-0.0029618984553962946
ood_s,2902,minicube_341_48.75_12.05,MAM17,5,lat=48.75_lon=12.05,696,0.005744219291955233,0.002176197711378336,-0.0035680215805768967
ood_s,2902,minicube_341_48.75_12.05,MAM17,7,lat=48.75_lon=12.05,247,0.009477763436734676,0.002321189735084772,-0.0071565737016499043
ood_s,2902,minicube_341_48.75_12.05,MAM17,9,lat=48.75_lon=12.05,14063,0.009194067679345608,0.005477659869939089,-0.0037164078094065189
ood_s,2903,minicube_342_48.75_12.55,MAM17,1,lat=48.75_lon=12.55,15308,0.008415359072387218,0.0026834337040781975,-0.005731925368309021
ood_s,2903,minicube_342_48.75_12.55,MAM17,3,lat=48.75_lon=12.55,2849,0.007556408178061247,0.0025064002256840467,-0.0050500079523772001
ood_s,2903,minicube_342_48.75_12.55,MAM17,9,lat=48.75_lon=12.55,13102,0.01109213288873434,0.003030868712812662,-0.0080612641759216785
ood_s,2904,minicube_343_48.75_13.05,MAM17,1,lat=48.75_lon=13.05,15897,0.007712891791015863,0.0021330085583031178,-0.0055798832327127457
ood_s,2904,minicube_343_48.75_13.05,MAM17,3,lat=48.75_lon=13.05,14749,0.007688834331929684,0.0022141358349472284,-0.0054746984969824553
ood_s,2904,minicube_343_48.75_13.05,MAM17,9,lat=48.75_lon=13.05,10230,0.010720058344304562,0.0026853051967918873,-0.0080347531475126743
ood_s,2905,minicube_344_48.75_13.55,MAM17,1,lat=48.75_lon=13.55,9134,0.007376109249889851,0.0030822919216006994,-0.0042938173282891512
ood_s,2905,minicube_344_48.75_13.55,MAM17,3,lat=48.75_lon=13.55,72,0.0034073872957378626,0.0036594453267753124,0.00025205803103744984
ood_s,2905,minicube_344_48.75_13.55,MAM17,9,lat=48.75_lon=13.55,227,0.010333821177482605,0.002590558957308531,-0.0077432622201740742
ood_s,2906,minicube_345_48.75_14.05,MAM17,3,lat=48.75_lon=14.05,16047,0.0026756844017654657,0.002271287841722369,-0.00040439656004309654
ood_s,2907,minicube_346_48.75_14.55,MAM17,1,lat=48.75_lon=14.55,5314,0.00843025092035532,0.00501753157004714,-0.0034127193503081799
ood_s,2907,minicube_346_48.75_14.55,MAM17,3,lat=48.75_lon=14.55,16250,0.0034500793553888798,0.002726061036810279,-0.00072401831857860088
ood_s,2907,minicube_346_48.75_14.55,MAM17,9,lat=48.75_lon=14.55,2380,0.01214099582284689,0.0038188702892512083,-0.0083221255335956812
ood_s,2908,minicube_347_48.75_15.05,MAM17,3,lat=48.75_lon=15.05,12797,0.004102475009858608,0.0045112427324056625,0.00040876772254705429
ood_s,2908,minicube_347_48.75_15.05,MAM17,9,lat=48.75_lon=15.05,1298,0.005629741121083498,0.011141899041831493,0.0055121579207479954
ood_s,2909,minicube_348_48.75_15.55,MAM17,1,lat=48.75_lon=15.55,14618,0.004095647484064102,0.003423291025683284,-0.00067235645838081837
ood_s,2909,minicube_348_48.75_15.55,MAM17,3,lat=48.75_lon=15.55,1809,0.0032151828054338694,0.0026099816896021366,-0.00060520111583173275
ood_s,291,minicube_362_49.25_2.05,JAS17,1,lat=49.25_lon=2.05,5293,0.003965769894421101,0.008353091776371002,0.0043873218819499016
ood_s,291,minicube_362_49.25_2.05,JAS17,2,lat=49.25_lon=2.05,15909,0.004508348647505045,0.010015936568379402,0.0055075879208743572
ood_s,291,minicube_362_49.25_2.05,JAS17,6,lat=49.25_lon=2.05,416,0.004918807186186314,0.006794217973947525,0.0018754107877612114
ood_s,291,minicube_362_49.25_2.05,JAS17,9,lat=49.25_lon=2.05,9157,0.004094978328794241,0.006103698164224625,0.0020087198354303837
ood_s,2910,minicube_349_48.75_18.55,MAM17,10,lat=48.75_lon=18.55,486,0.005711120553314686,0.004085668362677097,-0.0016254521906375885
ood_s,2910,minicube_349_48.75_18.55,MAM17,8,lat=48.75_lon=18.55,1145,0.004350744187831879,0.006528480444103479,0.0021777362562716007
ood_s,2911,minicube_34_38.25_-4.75,MAM17,10,lat=38.25_lon=-4.75,14190,0.005048511549830437,0.010934518650174141,0.0058860071003437042
ood_s,2911,minicube_34_38.25_-4.75,MAM17,4,lat=38.25_lon=-4.75,14217,0.0030252747237682343,0.005318811628967524,0.0022935369051992893
ood_s,2911,minicube_34_38.25_-4.75,MAM17,6,lat=38.25_lon=-4.75,14206,0.0036654043942689896,0.006518497597426176,0.0028530932031571865
ood_s,2911,minicube_34_38.25_-4.75,MAM17,8,lat=38.25_lon=-4.75,3908,0.005264585837721825,0.009975958615541458,0.0047113727778196335
ood_s,2912,minicube_350_48.75_19.05,MAM17,10,lat=48.75_lon=19.05,3200,0.007081156596541405,0.010310663841664791,0.0032295072451233864
ood_s,2912,minicube_350_48.75_19.05,MAM17,2,lat=48.75_lon=19.05,9208,0.009013212285935879,0.008140157908201218,-0.0008730543777346611
ood_s,2913,minicube_351_48.75_19.55,MAM17,2,lat=48.75_lon=19.55,7584,0.008521558716893196,0.00759708508849144,-0.00092447362840175629
ood_s,2913,minicube_351_48.75_19.55,MAM17,6,lat=48.75_lon=19.55,11331,0.012172619812190533,0.01012018509209156,-0.0020524347200989723
ood_s,2914,minicube_352_48.75_20.05,MAM17,10,lat=48.75_lon=20.05,10187,0.004528195597231388,0.007056768052279949,0.0025285724550485611
ood_s,2914,minicube_352_48.75_20.05,MAM17,2,lat=48.75_lon=20.05,3155,0.005818850360810757,0.0061053317040205,0.0002864813432097435
ood_s,2914,minicube_352_48.75_20.05,MAM17,4,lat=48.75_lon=20.05,238,0.009186300449073315,0.006851676851511002,-0.0023346235975623131
ood_s,2914,minicube_352_48.75_20.05,MAM17,6,lat=48.75_lon=20.05,8916,0.011325186118483543,0.010519915260374546,-0.00080527085810899734
ood_s,2914,minicube_352_48.75_20.05,MAM17,8,lat=48.75_lon=20.05,11036,0.008621401153504848,0.009073968045413494,0.00045256689190864563
ood_s,2915,minicube_353_48.75_20.55,MAM17,10,lat=48.75_lon=20.55,16383,0.0032797125168144703,0.013958103954792023,0.010678391437977552
ood_s,2915,minicube_353_48.75_20.55,MAM17,2,lat=48.75_lon=20.55,16383,0.002699873875826597,0.0034661644604057074,0.00076629058457911015
ood_s,2915,minicube_353_48.75_20.55,MAM17,3,lat=48.75_lon=20.55,2463,0.002634320640936494,0.0032659354619681835,0.00063161482103168964
ood_s,2915,minicube_353_48.75_20.55,MAM17,4,lat=48.75_lon=20.55,3778,0.0027223348151892424,0.0034640259109437466,0.0007416910957545042
ood_s,2915,minicube_353_48.75_20.55,MAM17,6,lat=48.75_lon=20.55,16383,0.0028755967505276203,0.0038303094916045666,0.00095471274107694626
ood_s,2915,minicube_353_48.75_20.55,MAM17,8,lat=48.75_lon=20.55,110,0.003110084217041731,0.005900489632040262,0.0027904054149985313
ood_s,2916,minicube_354_48.75_21.05,MAM17,2,lat=48.75_lon=21.05,16189,0.0026698876172304153,0.0017081950791180134,-0.00096169253811240196
ood_s,2916,minicube_354_48.75_21.05,MAM17,6,lat=48.75_lon=21.05,16189,0.004651891533285379,0.005093639250844717,0.00044174771755933762
ood_s,2917,minicube_355_48.75_21.55,MAM17,6,lat=48.75_lon=21.55,3763,0.002517552115023136,0.0033016072120517492,0.00078405509702861309
ood_s,2918,minicube_356_48.75_22.05,MAM17,10,lat=48.75_lon=22.05,1319,0.004909353330731392,0.006195092108100653,0.0012857387773692608
ood_s,2918,minicube_356_48.75_22.05,MAM17,2,lat=48.75_lon=22.05,13636,0.0027374899946153164,0.003110385499894619,0.0003728955052793026
ood_s,2919,minicube_357_48.75_22.55,MAM17,10,lat=48.75_lon=22.55,16365,0.008580570109188557,0.001815083553083241,-0.0067654865561053157
ood_s,2919,minicube_357_48.75_22.55,MAM17,2,lat=48.75_lon=22.55,16363,0.0046670883893966675,0.001715949852950871,-0.0029511385364457965
ood_s,2919,minicube_357_48.75_22.55,MAM17,8,lat=48.75_lon=22.55,4505,0.004660762380808592,0.0019388438668102026,-0.0027219185139983892
ood_s,292,minicube_363_49.25_2.55,JAS17,1,lat=49.25_lon=2.55,721,0.0032776491716504097,0.011700527742505074,0.0084228785708546638
ood_s,292,minicube_363_49.25_2.55,JAS17,2,lat=49.25_lon=2.55,2687,0.003682681592181325,0.01412744540721178,0.010444763815030456
ood_s,292,minicube_363_49.25_2.55,JAS17,6,lat=49.25_lon=2.55,190,0.0030721307266503572,0.0072993007488548756,0.0042271700222045183
ood_s,292,minicube_363_49.25_2.55,JAS17,9,lat=49.25_lon=2.55,827,0.0042739929631352425,0.006689141038805246,0.0024151480756700039
ood_s,2920,minicube_358_48.75_23.05,MAM17,7,lat=48.75_lon=23.05,16105,0.0026256076525896788,0.0016827367944642901,-0.00094287085812538862
ood_s,2920,minicube_358_48.75_23.05,MAM17,9,lat=48.75_lon=23.05,13308,0.004140035714954138,0.001713179750367999,-0.0024268559645861387
ood_s,2921,minicube_359_48.75_23.55,MAM17,1,lat=48.75_lon=23.55,6,0.004312289413064718,0.002068276284262538,-0.0022440131288021803
ood_s,2921,minicube_359_48.75_23.55,MAM17,3,lat=48.75_lon=23.55,15158,0.00442754989489913,0.003233452793210745,-0.001194097101688385
ood_s,2921,minicube_359_48.75_23.55,MAM17,7,lat=48.75_lon=23.55,16353,0.0037707306910306215,0.003438974032178521,-0.00033175665885210037
ood_s,2921,minicube_359_48.75_23.55,MAM17,9,lat=48.75_lon=23.55,16353,0.002974341856315732,0.0025859724264591932,-0.00038836942985653877
ood_s,2922,minicube_35_38.25_-4.25,MAM17,10,lat=38.25_lon=-4.25,16286,0.010085433721542358,0.011055045761168003,0.00096961203962564468
ood_s,2922,minicube_35_38.25_-4.25,MAM17,4,lat=38.25_lon=-4.25,16286,0.006020065397024155,0.0061411187052726746,0.0001210533082485199
ood_s,2922,minicube_35_38.25_-4.25,MAM17,6,lat=38.25_lon=-4.25,16286,0.006815358530730009,0.0069689373485744,0.00015357881784439087
ood_s,2922,minicube_35_38.25_-4.25,MAM17,8,lat=38.25_lon=-4.25,326,0.006576981861144304,0.006891200784593821,0.0003142189234495163
ood_s,2923,minicube_360_49.25_-1.25,MAM17,1,lat=49.25_lon=-1.25,21,0.017018767073750496,0.0070195808075368404,-0.0099991862662136555
ood_s,2923,minicube_360_49.25_-1.25,MAM17,3,lat=49.25_lon=-1.25,3308,0.015894219279289246,0.007117711938917637,-0.0087765073403716087
ood_s,2923,minicube_360_49.25_-1.25,MAM17,7,lat=49.25_lon=-1.25,866,0.013506581075489521,0.0049629067070782185,-0.0085436743684113026
ood_s,2923,minicube_360_49.25_-1.25,MAM17,9,lat=49.25_lon=-1.25,2751,0.012620668858289719,0.0037225421983748674,-0.0088981266599148512
ood_s,2924,minicube_361_49.25_-0.75,MAM17,10,lat=49.25_lon=-0.75,14381,0.013724791817367077,0.002574266167357564,-0.011150525650009513
ood_s,2924,minicube_361_49.25_-0.75,MAM17,4,lat=49.25_lon=-0.75,16246,0.008473510853946209,0.0010989754227921367,-0.0073745354311540723
ood_s,2924,minicube_361_49.25_-0.75,MAM17,6,lat=49.25_lon=-0.75,52,0.008253289386630058,0.0014219932490959764,-0.0068312961375340819
ood_s,2925,minicube_362_49.25_2.05,MAM17,10,lat=49.25_lon=2.05,3377,0.007256697863340378,0.005384806077927351,-0.0018718917854130268
ood_s,2925,minicube_362_49.25_2.05,MAM17,2,lat=49.25_lon=2.05,2697,0.008401118218898773,0.005584829952567816,-0.0028162882663309574
ood_s,2925,minicube_362_49.25_2.05,MAM17,6,lat=49.25_lon=2.05,9678,0.007014417089521885,0.007878383621573448,0.00086396653205156326
ood_s,2925,minicube_362_49.25_2.05,MAM17,8,lat=49.25_lon=2.05,15909,0.008325369097292423,0.006930601317435503,-0.0013947677798569202
ood_s,2926,minicube_363_49.25_2.55,MAM17,10,lat=49.25_lon=2.55,646,0.010398266837000847,0.0064196535386145115,-0.0039786132983863354
ood_s,2926,minicube_363_49.25_2.55,MAM17,6,lat=49.25_lon=2.55,222,0.012437180615961552,0.009608082473278046,-0.002829098142683506
ood_s,2926,minicube_363_49.25_2.55,MAM17,8,lat=49.25_lon=2.55,2684,0.013248243369162083,0.008497738279402256,-0.0047505050897598267
ood_s,2927,minicube_364_49.25_3.05,MAM17,10,lat=49.25_lon=3.05,7248,0.005525523331016302,0.005743253976106644,0.00021773064509034157
ood_s,2927,minicube_364_49.25_3.05,MAM17,2,lat=49.25_lon=3.05,364,0.009395147673785686,0.00316992518492043,-0.0062252224888652563
ood_s,2927,minicube_364_49.25_3.05,MAM17,6,lat=49.25_lon=3.05,2356,0.007565938867628574,0.005674973130226135,-0.0018909657374024391
ood_s,2927,minicube_364_49.25_3.05,MAM17,8,lat=49.25_lon=3.05,16169,0.0066670943051576614,0.0033905121963471174,-0.003276582108810544
ood_s,2928,minicube_365_49.25_3.55,MAM17,10,lat=49.25_lon=3.55,3379,0.009407401084899902,0.005951242055743933,-0.0034561590291559696
ood_s,2928,minicube_365_49.25_3.55,MAM17,6,lat=49.25_lon=3.55,16289,0.007207314949482679,0.006284146569669247,-0.00092316837981343269
ood_s,2928,minicube_365_49.25_3.55,MAM17,8,lat=49.25_lon=3.55,16289,0.009484640322625637,0.005925216246396303,-0.0035594240762293339
ood_s,2929,minicube_366_49.25_4.05,MAM17,10,lat=49.25_lon=4.05,1879,0.003405042691156268,0.0051310197450220585,0.0017259770538657904
ood_s,2929,minicube_366_49.25_4.05,MAM17,8,lat=49.25_lon=4.05,15831,0.005791393108665943,0.004221362993121147,-0.001570030115544796
ood_s,293,minicube_364_49.25_3.05,JAS17,2,lat=49.25_lon=3.05,16171,0.007350458763539791,0.007155358325690031,-0.00019510043784976006
ood_s,293,minicube_364_49.25_3.05,JAS17,6,lat=49.25_lon=3.05,2,0.003523215651512146,0.012554764747619629,0.0090315490961074829
ood_s,293,minicube_364_49.25_3.05,JAS17,9,lat=49.25_lon=3.05,7364,0.003325334982946515,0.004761149641126394,0.0014358146581798792
ood_s,2930,minicube_367_49.25_4.55,MAM17,10,lat=49.25_lon=4.55,3,0.005357901565730572,0.005999128334224224,0.00064122676849365234
ood_s,2930,minicube_367_49.25_4.55,MAM17,2,lat=49.25_lon=4.55,3451,0.012526423670351505,0.008916995488107204,-0.0036094281822443008
ood_s,2930,minicube_367_49.25_4.55,MAM17,6,lat=49.25_lon=4.55,16213,0.010448211804032326,0.009025175124406815,-0.0014230366796255112
ood_s,2930,minicube_367_49.25_4.55,MAM17,8,lat=49.25_lon=4.55,16220,0.013315022923052311,0.010048766620457172,-0.0032662563025951385
ood_s,2931,minicube_368_49.25_5.05,MAM17,1,lat=49.25_lon=5.05,15743,0.009094375185668468,0.0014981752028688788,-0.0075961999827995896
ood_s,2931,minicube_368_49.25_5.05,MAM17,5,lat=49.25_lon=5.05,775,0.009142380207777023,0.001454416778869927,-0.0076879634289070964
ood_s,2931,minicube_368_49.25_5.05,MAM17,7,lat=49.25_lon=5.05,496,0.01145128719508648,0.001592164975591004,-0.0098591222194954753
ood_s,2931,minicube_368_49.25_5.05,MAM17,9,lat=49.25_lon=5.05,6848,0.009584636427462101,0.0076484051533043385,-0.0019362312741577625
ood_s,2932,minicube_369_49.25_5.55,MAM17,1,lat=49.25_lon=5.55,11211,0.0057159061543643475,0.0037849266082048416,-0.0019309795461595058
ood_s,2932,minicube_369_49.25_5.55,MAM17,5,lat=49.25_lon=5.55,560,0.005988299380987883,0.0031772328075021505,-0.0028110665734857321
ood_s,2933,minicube_36_38.25_-3.75,MAM17,10,lat=38.25_lon=-3.75,15825,0.005629768129438162,0.007681624498218298,0.0020518563687801361
ood_s,2933,minicube_36_38.25_-3.75,MAM17,4,lat=38.25_lon=-3.75,15825,0.004697208758443594,0.0049607339315116405,0.00026352517306804657
